,URL,latitude,longitude,city,state,brand
0,https://www.crunch.com/locations/gainesville,29.633599,-82.373787,Gainesville,FL,Crunch
1,https://www.crunch.com/locations/orangepark,30.188574,-81.736465,Orange Park,FL,Crunch
2,https://www.crunch.com/locations/regency-park,30.31759,-81.55373,Jacksonville,FL,Crunch
3,https://www.crunch.com/locations/harbour-village,30.32196,-81.452728,Jacksonville,FL,Crunch
4,https://www.crunch.com/locations/deltona,28.896451,-81.272008,Deltona,FL,Crunch
5,https://www.crunch.com/locations/clermont,28.545246,-81.733148,Clermont,FL,Crunch
6,https://www.crunch.com/locations/apopka,28.67105,-81.466217,Apopka,FL,Crunch
7,https://www.crunch.com/locations/daytona-beach,29.206035,-81.042921,Daytona Beach,FL,Crunch
8,https://www.crunch.com/locations/lake-mary,28.755404,-81.336112,Lake Mary,FL,Crunch
9,https://www.crunch.com/locations/altamonte-springs,28.68369,-81.41869,Altamonte Springs,FL,Crunch
10,https://www.crunch.com/locations/winter-garden,28.5495,-81.59439,Winter Garden,FL,Crunch
11,https://www.crunch.com/locations/ocoee,28.57531,-81.51875,Ocoee,FL,Crunch
12,https://www.crunch.com/locations/maitland,28.634801,-81.373917,Maitland,FL,Crunch
13,https://www.crunch.com/locations/winter-springs,28.69648,-81.26295,Winter Springs,FL,Crunch
14,https://www.crunch.com/locations/casselberry,28.645032,-81.320969,Casselberry,FL,Crunch
15,https://www.crunch.com/locations/kirkman,28.527336,-81.461925,Orlando,FL,Crunch
16,https://www.crunch.com/locations/wesley-chapel,28.23598,-82.35228,Wesley Chapel,FL,Crunch
17,https://www.crunch.com/locations/winter-park,28.613034,-81.281234,Winter Park,FL,Crunch
18,https://www.crunch.com/locations/dr-phillips,28.454646,-81.490566,Orlando,FL,Crunch
19,https://www.crunch.com/locations/east-colonial,28.552,-81.34236,Orlando,FL,Crunch
20,https://www.crunch.com/locations/trinity,28.218179,-82.691598,New Port Richey,FL,Crunch
21,https://www.crunch.com/locations/landolakes,28.186886,-82.437849,Land O' Lakes,FL,Crunch
22,https://www.crunch.com/locations/belle-isle,28.479522,-81.33204,Orlando,FL,Crunch
23,https://www.crunch.com/locations/orlando-park,28.568302,-81.199472,Orlando,FL,Crunch
24,https://www.crunch.com/locations/valdosta,30.84574,-83.31982,Valdosta,GA,Crunch
25,https://www.crunch.com/locations/carrollwood,28.0965,-82.50237,Tampa,FL,Crunch
26,https://www.crunch.com/locations/tampa-palms,28.08873,-82.40514,Tampa,FL,Crunch
27,https://www.crunch.com/locations/lake-nona,28.446101,-81.262908,Orlando,FL,Crunch
28,https://www.crunch.com/locations/kissimmee,28.33891,-81.41095,Kissimmee,FL,Crunch
29,https://www.crunch.com/locations/palm-harbor,28.091459,-82.740082,Palm Harbor,FL,Crunch
30,https://www.crunch.com/locations/hillsborough,27.9950098,-82.5176571,Tampa,FL,Crunch
31,https://www.crunch.com/locations/countryside,28.018879,-82.730247,Clearwater,FL,Crunch
32,https://www.crunch.com/locations/channelside,27.950686,-82.447781,Tampa,FL,Crunch
33,https://www.crunch.com/locations/brandon,27.93781,-82.31159,Brandon,FL,Crunch
34,https://www.crunch.com/locations/lakeland,27.971024,-81.962777,Lakeland,FL,Crunch
35,https://www.crunch.com/locations/st-cloud-fl,28.244814,-81.241318,St. Cloud,FL,Crunch
36,https://www.crunch.com/locations/south-tampa,27.905395,-82.507324,Tampa,FL,Crunch
37,https://www.crunch.com/locations/bloomingdale,27.89507,-82.24667,Valrico,FL,Crunch
38,https://www.crunch.com/locations/poinciana,28.08671,-81.47299,Kissimmee,FL,Crunch
39,https://www.crunch.com/locations/seminole,27.840785,-82.788396,Seminole,FL,Crunch
40,https://www.crunch.com/locations/stpete-northeast,27.80569,-82.635727,St Petersburg,FL,Crunch
41,https://www.crunch.com/locations/riverview,27.792006,-82.329898,Riverview,FL,Crunch
42,https://www.crunch.com/locations/apollo-beach,27.76888,-82.38703,Apollo Beach,FL,Crunch
43,https://www.crunch.com/locations/tyrone,27.78237,-82.713448,St. Petersburg,FL,Crunch
44,https://www.crunch.com/locations/tallahassee,30.463447,-84.309835,Tallahassee,FL,Crunch
45,https://www.crunch.com/locations/wickham,28.18941,-80.67219,Melbourne,FL,Crunch
46,https://www.crunch.com/locations/parrish,27.5463,-82.475227,Parrish,FL,Crunch
47,https://www.crunch.com/locations/lakewood-ranch,27.48845,-82.45513,Bradenton,FL,Crunch
48,https://www.crunch.com/locations/west-melbourne,28.078677,-80.642389,Melbourne,FL,Crunch
49,https://www.crunch.com/locations/bradenton,27.45477,-82.57678,Bradenton,FL,Crunch
50,https://www.crunch.com/locations/sarasota-university,27.39046,-82.5057,Sarasota,FL,Crunch
51,https://www.crunch.com/locations/east-sarasota,27.33863,-82.43307,Sarasota,FL,Crunch
52,https://www.crunch.com/locations/sarasota-bee-ridge,27.29857,-82.4944,Sarasota,FL,Crunch
53,https://www.crunch.com/locations/savannah,32.001945,-81.116935,Savannah,GA,Crunch
54,https://www.crunch.com/locations/port-st-lucie,27.27645,-80.28861,Port St. Lucie,FL,Crunch
55,https://www.crunch.com/locations/cape-coral,26.64526,-81.98701,Cape Coral,FL,Crunch
56,https://www.crunch.com/locations/six-mile,26.60613,-81.80868,Fort Myers,FL,Crunch
57,https://www.crunch.com/locations/boy-scout,26.58304,-81.87825,Fort Myers,FL,Crunch
58,https://www.crunch.com/locations/stuart,27.17326,-80.23361,Stuart,FL,Crunch
59,https://www.crunch.com/locations/dothan,31.233946,-85.45032,Dothan,AL,Crunch
60,https://www.crunch.com/locations/fort-myers,26.5056,-81.91014,Fort Myers,FL,Crunch
61,https://www.crunch.com/locations/warner-robins,32.61952,-83.6885,Centerville,GA,Crunch
62,https://www.crunch.com/locations/naples,26.21298,-81.72956,Naples,FL,Crunch
63,https://www.crunch.com/locations/palm-beach-gardens,26.80779,-80.10194,Palm Beach Gardens,FL,Crunch
64,https://www.crunch.com/locations/wellington,26.67269,-80.24778,Wellington,FL,Crunch
65,https://www.crunch.com/locations/greenacres,26.6495,-80.15017,Greenacres,FL,Crunch
66,https://www.crunch.com/locations/columbus,32.50626,-84.94784,Columbus,GA,Crunch
67,https://www.crunch.com/locations/lake-worth,26.57215,-80.11607,Lake Worth,FL,Crunch
68,https://www.crunch.com/locations/westashley,32.799984,-80.016107,Charleston,SC,Crunch
69,https://www.crunch.com/locations/coral-ridge,26.29784,-80.27704,Coral Springs,FL,Crunch
70,https://www.crunch.com/locations/trolleyroad,32.96377,-80.16495,Summerville,SC,Crunch
71,https://www.crunch.com/locations/coral-springs,26.24294,-80.25387,Coral Springs,FL,Crunch
72,https://www.crunch.com/locations/augusta,33.49054,-82.07961,Augusta,GA,Crunch
73,https://www.crunch.com/locations/mount-pleasant,32.840784,-79.853808,Mount Pleasant,SC,Crunch
74,https://www.crunch.com/locations/north-charleston,32.946375,-80.037266,North Charleston,SC,Crunch
75,https://www.crunch.com/locations/sunrise,26.17037,-80.28281,Sunrise,FL,Crunch
76,https://www.crunch.com/locations/tamarac,26.18811,-80.20581,Tamarac,FL,Crunch
77,https://www.crunch.com/locations/parkwest,32.87678,-79.7805,Mt Pleasant,SC,Crunch
78,https://www.crunch.com/locations/pompano-beach,26.212541,-80.107278,Pompano Beach,FL,Crunch
79,https://www.crunch.com/locations/oakland-park,26.17058,-80.14654,Oakland Park,FL,Crunch
80,https://www.crunch.com/locations/plantation,26.111597,-80.259285,Plantation,FL,Crunch
81,https://www.crunch.com/locations/auburn,32.62457,-85.444313,Auburn,AL,Crunch
82,https://www.crunch.com/locations/west-pembroke,26.00584,-80.36007,Pembroke Pines,FL,Crunch
83,https://www.crunch.com/locations/pembroke-pines,26.009672,-80.281709,Pembroke Pines,FL,Crunch
84,https://www.crunch.com/locations/miami-gardens,25.950684,-80.243408,Miami Gardens,FL,Crunch
85,https://www.crunch.com/locations/hallandale,25.93465,-80.12203,Hallandale Beach,FL,Crunch
86,https://www.crunch.com/locations/doral,25.792516,-80.386618,Miami,FL,Crunch
87,https://www.crunch.com/locations/pensacola,30.488689,-87.224998,Pensacola,FL,Crunch
88,https://www.crunch.com/locations/montgomery,32.35691,-86.21726,Montgomery,AL,Crunch
89,https://www.crunch.com/locations/south-beach,25.78421,-80.13208,Miami Beach,FL,Crunch
90,https://www.crunch.com/locations/cutler-bay,25.57562,-80.36788,Cutler Bay,FL,Crunch
91,https://www.crunch.com/locations/athens,33.94433,-83.40924,Athens,GA,Crunch
92,https://www.crunch.com/locations/stone-mountain,33.838238,-84.071341,Lilburn,GA,Crunch
93,https://www.crunch.com/locations/homestead,25.476076,-80.427462,Homestead,FL,Crunch
94,https://www.crunch.com/locations/snellville,33.904316,-84.004814,Lawrenceville,GA,Crunch
95,https://www.crunch.com/locations/tucker,33.851971,-84.206291,Tucker,GA,Crunch
96,https://www.crunch.com/locations/chamblee,33.898777,-84.30147,Chamblee,GA,Crunch
97,https://www.crunch.com/locations/perimeter,33.929157,-84.343062,Atlanta,GA,Crunch
98,https://www.crunch.com/locations/duluth,34.023624,-84.11375,Duluth,GA,Crunch
99,https://www.crunch.com/locations/johns-creek,34.02915,-84.18906,Johns Creek,GA,Crunch
100,https://www.crunch.com/locations/buford,34.084887,-83.990115,Buford,GA,Crunch
101,https://www.crunch.com/locations/marietta,33.96979,-84.48895,Marietta,GA,Crunch
102,https://www.crunch.com/locations/roswell,34.034346,-84.343846,Roswell,GA,Crunch
103,https://www.crunch.com/locations/hiram,33.88925,-84.7533,Hiram,GA,Crunch
104,https://www.crunch.com/locations/west-cobb,33.953927,-84.653105,Marietta,GA,Crunch
105,https://www.crunch.com/locations/east-cobb,34.03851,-84.46288,Marietta,GA,Crunch
106,https://www.crunch.com/locations/kennesaw,33.99926,-84.58669,Kennesaw,GA,Crunch
107,https://www.crunch.com/locations/acworth,34.03508,-84.68366,Acworth,GA,Crunch
108,https://www.crunch.com/locations/gainesville-ga,34.29562,-83.8397,Gainesville,GA,Crunch
109,https://www.crunch.com/locations/spanishfort,30.66031,-87.90603,Spanish Fort,AL,Crunch
110,https://www.crunch.com/locations/anderson-sc,34.55469,-82.68291,Anderson,SC,Crunch
111,https://www.crunch.com/locations/myrtlebeach,33.69979,-78.92471,Myrtle Beach,SC,Crunch
112,https://www.crunch.com/locations/mobile,30.67647,-88.12205,Mobile,AL,Crunch
113,https://www.crunch.com/locations/mauldin,34.775539,-82.313568,Mauldin,SC,Crunch
114,https://www.crunch.com/locations/greenville,34.80085,-82.377602,Greenville,SC,Crunch
115,https://www.crunch.com/locations/alabaster,33.23818,-86.81731,Alabaster,AL,Crunch
116,https://www.crunch.com/locations/cherrydale,34.88935,-82.40204,Greenville,SC,Crunch
117,https://www.crunch.com/locations/taylors,34.89069,-82.29492,Taylors,SC,Crunch
118,https://www.crunch.com/locations/hoover,33.387852,-86.807808,Hoover,AL,Crunch
119,https://www.crunch.com/locations/spartanburg,34.96419,-81.89533,Spartanburg,SC,Crunch
120,https://www.crunch.com/locations/ballantyne,35.064831,-80.845958,Charlotte,NC,Crunch
121,https://www.crunch.com/locations/steele-creek,35.117319,-80.961348,Charlotte,NC,Crunch
122,https://www.crunch.com/locations/arboretum,35.09547,-80.786568,Charlotte,NC,Crunch
123,https://www.crunch.com/locations/tuscaloosa,33.178259,-87.523357,Tuscaloosa,AL,Crunch
124,https://www.crunch.com/locations/matthews,35.12756,-80.70796,Matthews,NC,Crunch
125,https://www.crunch.com/locations/d-iberville,30.441564,-88.898194,D'Iberville,MS,Crunch
126,https://www.crunch.com/locations/charlotte-university,35.2953,-80.74017,Charlotte,NC,Crunch
127,https://www.crunch.com/locations/hamilton-place,35.03339,-85.15932,Chattanooga,TN,Crunch
128,https://www.crunch.com/locations/long-beach-ms,30.35065,-89.154742,Long Beach,MS,Crunch
129,https://www.crunch.com/locations/wilmington,34.235124,-77.881554,Wilmington,NC,Crunch
130,https://www.crunch.com/locations/hixson,35.12563,-85.23916,Hixson,TN,Crunch
131,https://www.crunch.com/locations/petal,31.350084,-89.226433,Petal,MS,Crunch
132,https://www.crunch.com/locations/irelanddrive,35.041562,-78.948024,Fayetteville,NC,Crunch
133,https://www.crunch.com/locations/skiboroad,35.074509,-78.965714,Fayetteville,NC,Crunch
134,https://www.crunch.com/locations/hattiesburg,31.327724,-89.357816,Hattiesburg,MS,Crunch
135,https://www.crunch.com/locations/decatur,34.56323,-87.01189,Decatur,AL,Crunch
136,https://www.crunch.com/locations/bearden,35.942395,-83.97886,Knoxville,TN,Crunch
137,https://www.crunch.com/locations/fountain-city,36.02977,-83.93073,Knoxville,TN,Crunch
138,https://www.crunch.com/locations/algiers,29.925668,-90.01971,New Orleans,LA,Crunch
139,https://www.crunch.com/locations/jacksonville,34.786769,-77.427051,Jacksonville,NC,Crunch
140,https://www.crunch.com/locations/marrero,29.873855,-90.099106,Marrero,LA,Crunch
141,https://www.crunch.com/locations/mandeville,30.37515,-90.09173,Mandeville,LA,Crunch
142,https://www.crunch.com/locations/westmarket,36.07054,-79.84989,Greensboro,NC,Crunch
143,https://www.crunch.com/locations/florenceal,34.82425,-87.65625,Florence,AL,Crunch
144,https://www.crunch.com/locations/churchcrossing,36.133903,-79.787023,Greensboro,NC,Crunch
145,https://www.crunch.com/locations/villagedistrict,35.791224,-78.658242,Raleigh,NC,Crunch
146,https://www.crunch.com/locations/creedmoor,35.871859,-78.679513,Raleigh,NC,Crunch
147,https://www.crunch.com/locations/murfreesboro,35.86264,-86.40686,Murfreesboro,TN,Crunch
148,https://www.crunch.com/locations/ridgeland,32.399491,-90.118773,Ridgeland,MS,Crunch
149,https://www.crunch.com/locations/priest-lake,36.07178,-86.638008,Nashville,TN,Crunch
150,https://www.crunch.com/locations/bell-road,36.15009,-86.62553,Nashville,TN,Crunch
151,https://www.crunch.com/locations/baton-rouge,30.43373,-91.0843,Baton Rouge,LA,Crunch
